Order_ID,Order_Date,Customer_ID,Restaurant_ID,Region,Delivery_Partner_ID,Order_Value,Delivery_Fee,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Delivery_Time_Minutes,Order_Rating,Festival_Flag
O502845,06-08-2024,C02693,R529,Urban,D0018,736,35,0,771,Card,Delivered,35,4,1
O502852,05-11-2023,C05453,R312,Semi-Urban,D0614,808,35,0,843,Card,Delivered,38,2,1
O502853,15-10-2025,C13549,R038,Metropolitan,D0901,616,30,0,646,UPI,Delivered,30,4,1
O502877,18-09-2024,C12360,R338,Metropolitan,D0721,583,35,75,543,UPI,Delivered,29,3,0
O502879,10-01-2024,C08699,R536,Urban,D0229,604,30,100,534,Card,Delivered,31,3,0
O502888,16-01-2025,C00425,R220,Metropolitan,D0922,211,30,0,241,UPI,Delivered,38,5,0
O502898,10-03-2024,C04270,R179,Semi-Urban,D0614,661,50,0,711,UPI,Delivered,42,4,1
O502915,24-12-2024,C11806,R510,Metropolitan,D0943,625,30,75,580,UPI,Delivered,38,4,1
O502920,08-03-2023,C03383,R073,Metropolitan,D1068,352,35,0,387,UPI,Delivered,44,5,1
O502923,30-12-2025,C04156,R223,Metropolitan,D0251,347,55,150,252,Card,Cancelled,45,3,1
O502977,07-03-2024,C00914,R395,Urban,D0266,626,35,0,661,UPI,Delivered,43,4,1
O502984,17-05-2025,C01640,R125,Urban,D0233,458,30,75,413,UPI,Delivered,31,4,0
O502991,09-01-2023,C03574,R494,Semi-Urban,D0605,691,50,30,711,Card,Delivered,36,4,0
O502996,06-07-2025,C10457,R525,Urban,D0029,590,30,0,620,Wallet,Delivered,43,5,1
O502998,16-05-2025,C01602,R040,Metropolitan,D0388,473,30,0,503,Card,Delivered,36,5,0
O503007,06-01-2024,C11407,R014,Urban,D0571,313,35,0,348,Card,Delivered,37,4,0
O503009,13-11-2023,C13278,R216,Metropolitan,D0033,500,50,0,550,Wallet,Delivered,40,4,1
O503010,02-11-2024,C08404,R522,Urban,D0332,718,40,0,758,Wallet,Delivered,39,4,1
O503015,01-03-2025,C02487,R061,Semi-Urban,D0257,723,30,0,753,UPI,Delivered,39,4,1
O503021,27-07-2024,C04652,R467,Semi-Urban,D1024,496,35,30,501,Cash,Delivered,31,4,1
O503025,22-03-2023,C06195,R076,Semi-Urban,D0880,569,35,0,604,UPI,Delivered,38,2,1
O503029,18-02-2025,C11742,R167,Urban,D0370,510,40,0,550,Cash,Delivered,34,4,0
O503049,22-04-2025,C06986,R074,Urban,D0661,343,40,0,383,UPI,Delivered,37,3,0
O503063,10-04-2023,C02053,R117,Semi-Urban,D0462,370,35,0,405,Card,Delivered,39,3,0
O503073,01-10-2025,C01330,R131,Semi-Urban,D0444,670,30,100,600,UPI,Delivered,35,4,1
O503088,31-08-2024,C19929,R361,Metropolitan,D0908,772,30,0,802,Wallet,Delivered,28,4,1
O503092,23-05-2023,C05400,R101,Metropolitan,D0869,494,30,100,424,UPI,Delivered,36,4,0
O503100,06-11-2023,C20085,R377,Metropolitan,D0117,631,40,50,621,Cash,Delivered,38,5,1
O503113,22-06-2024,C18244,R480,Metropolitan,D0971,611,35,0,646,Card,Delivered,41,3,0
O503121,06-02-2025,C03349,R061,Semi-Urban,D0138,728,40,0,768,Card,Delivered,35,2,0
O503132,20-06-2025,C03379,R451,Semi-Urban,D0676,461,40,0,501,Wallet,Delivered,36,5,0
O503153,14-07-2024,C04764,R032,Urban,D0485,515,30,0,545,UPI,Delivered,34,4,1
O503157,18-02-2024,C01698,R390,Metropolitan,D0969,543,50,0,593,Wallet,Delivered,35,5,0
O503160,23-11-2023,C09094,R135,Urban,D0361,594,40,150,484,Card,Delivered,40,4,1
O503164,06-08-2025,C20392,R487,Metropolitan,D0853,480,40,75,445,UPI,Delivered,42,5,1
O503186,09-11-2024,C00781,R239,Semi-Urban,D0376,350,30,0,380,UPI,Delivered,31,4,1
O503194,03-11-2025,C16384,R360,Urban,D1036,705,40,0,745,Card,Delivered,31,4,1
O503214,20-06-2025,C00989,R481,Urban,D0643,395,30,50,375,UPI,Delivered,32,4,0
O503216,13-11-2024,C15514,R225,Metropolitan,D0070,621,35,100,556,UPI,Delivered,32,5,1
O503219,16-01-2024,C17800,R132,Metropolitan,D0631,739,30,50,719,Wallet,Delivered,31,4,0
O503229,01-01-2025,C02821,R372,Semi-Urban,D0613,591,55,0,646,UPI,Delivered,45,3,0
O503242,07-11-2023,C21984,R478,Metropolitan,D0607,774,35,0,809,UPI,Delivered,35,5,1
O503243,02-11-2025,C17144,R104,Metropolitan,D0231,620,35,0,655,Card,Delivered,34,4,1
O503246,26-10-2023,C18449,R109,Metropolitan,D0507,579,30,0,609,UPI,Delivered,38,2,1
O503251,09-06-2025,C03681,R436,Urban,D0232,654,40,0,694,Card,Delivered,32,3,0
O503252,11-10-2025,C11494,R535,Urban,D0571,623,50,0,673,Card,Delivered,32,5,1
O503263,30-07-2024,C04753,R398,Semi-Urban,D0039,686,30,0,716,UPI,Delivered,30,2,1
O503273,31-01-2023,C14948,R326,Metropolitan,D0140,398,35,50,383,Wallet,Cancelled,29,3,0
O503288,05-11-2023,C15432,R095,Urban,D0434,709,30,0,739,UPI,Delivered,39,4,1
O503290,30-11-2024,C11211,R459,Urban,D1053,499,30,50,479,Card,Cancelled,38,4,1
O503299,02-08-2025,C00015,R142,Metropolitan,D0050,719,35,0,754,UPI,Returned,35,3,1
O503333,04-03-2025,C21323,R483,Metropolitan,D0736,348,50,0,398,UPI,Delivered,37,3,1
O503348,30-06-2025,C01394,R234,Semi-Urban,D0305,306,55,50,311,UPI,Delivered,50,5,0
O503365,20-02-2023,C20986,R377,Metropolitan,D0095,633,30,20,643,Card,Delivered,29,4,0
O503366,24-09-2024,C13180,R498,Urban,D0842,553,45,100,498,Card,Delivered,46,5,0
O503368,04-03-2024,C04047,R478,Metropolitan,D0970,628,40,0,668,Card,Delivered,25,4,1
O503372,14-06-2023,C03836,R007,Semi-Urban,D0032,564,35,0,599,Card,Delivered,29,4,0
O503374,25-10-2025,C01110,R181,Semi-Urban,D0276,1003,50,0,1053,Card,Delivered,33,5,1
O503384,03-10-2025,C11203,R461,Metropolitan,D0322,640,30,0,670,Wallet,Cancelled,32,5,1
O503386,15-10-2025,C04039,R022,Urban,D0413,758,40,0,798,Card,Delivered,29,4,1
O503390,13-12-2025,C19824,R268,Metropolitan,D0010,470,30,0,500,Card,Delivered,30,1,1
O503397,07-11-2025,C00432,R547,Urban,D0053,356,40,0,396,Card,Delivered,40,4,1
O503400,30-06-2024,C01264,R305,Semi-Urban,D0412,510,35,0,545,Card,Delivered,35,5,0
O503402,29-06-2023,C00414,R398,Semi-Urban,D0760,486,35,0,521,Wallet,Returned,41,4,0
O503441,09-04-2025,C21740,R204,Metropolitan,D1058,653,35,75,613,UPI,Delivered,32,2,0
O503462,09-07-2025,C08408,R221,Metropolitan,D0845,744,30,0,774,UPI,Delivered,35,4,1
O503472,07-09-2023,C12029,R297,Urban,D0190,690,35,20,705,Cash,Delivered,39,1,0
O503478,08-05-2023,C04660,R031,Semi-Urban,D0925,524,35,0,559,Card,Delivered,34,5,0
O503485,25-02-2023,C06483,R157,Metropolitan,D0473,613,30,0,643,UPI,Delivered,38,4,0
O503491,01-04-2024,C13175,R541,Urban,D0748,374,30,0,404,Card,Delivered,32,3,0
O503495,05-06-2025,C16819,R436,Urban,D0483,437,30,0,467,UPI,Delivered,42,4,0
O503500,04-07-2023,C06673,R174,Urban,D0622,311,30,50,291,UPI,Delivered,35,3,1
O503502,02-01-2024,C05436,R154,Semi-Urban,D0562,414,40,0,454,Card,Delivered,46,3,0
O503503,10-07-2024,C04876,R092,Urban,D0051,597,30,0,627,Wallet,Delivered,32,3,1
O503505,31-01-2024,C18926,R209,Metropolitan,D0377,735,30,0,765,UPI,Cancelled,39,3,0
O503523,22-11-2025,C04921,R305,Semi-Urban,D0792,381,30,0,411,UPI,Delivered,38,5,1
O503525,24-08-2024,C08843,R521,Metropolitan,D0236,536,30,100,466,UPI,Delivered,27,4,1
O503537,05-03-2024,C19358,R141,Metropolitan,D0889,582,30,0,612,Cash,Delivered,35,5,1
O503546,06-04-2024,C06045,R142,Metropolitan,D0644,242,40,0,282,Card,Returned,32,4,0
O503548,11-04-2024,C04701,R533,Semi-Urban,D0110,668,35,0,703,UPI,Delivered,37,5,0
O503566,31-01-2024,C09057,R182,Metropolitan,D0853,505,40,0,545,UPI,Delivered,34,5,0
O503583,25-12-2024,C03268,R400,Metropolitan,D0429,786,35,0,821,UPI,Delivered,40,3,1
O503586,16-08-2023,C07091,R339,Metropolitan,D1074,527,35,0,562,UPI,Delivered,37,4,1
O503590,07-02-2023,C05166,R303,Semi-Urban,D0186,685,35,0,720,UPI,Delivered,39,4,0
O503591,04-02-2024,C19696,R277,Metropolitan,D0777,398,30,20,408,UPI,Delivered,36,4,0
O503603,12-03-2023,C10783,R065,Metropolitan,D0512,445,30,75,400,UPI,Delivered,30,5,1
O503605,10-08-2023,C00674,R546,Urban,D1003,783,30,0,813,UPI,Delivered,25,5,1
O503610,07-05-2024,C00669,R131,Semi-Urban,D0760,469,50,0,519,UPI,Delivered,40,5,0
O503613,14-10-2025,C05524,R068,Semi-Urban,D1024,684,30,0,714,UPI,Delivered,29,2,1
O503615,03-08-2024,C06286,R467,Semi-Urban,D0032,360,30,0,390,Wallet,Delivered,31,4,1
O503636,01-12-2024,C08972,R393,Metropolitan,D0382,606,35,150,491,UPI,Delivered,36,4,1
O503638,30-11-2025,C05503,R378,Urban,D0120,956,30,0,986,Card,Delivered,26,4,1
O503644,17-07-2023,C02552,R181,Semi-Urban,D0110,589,50,0,639,Card,Delivered,31,3,1
O503647,10-11-2025,C03879,R230,Urban,D0914,457,35,0,492,UPI,Delivered,25,3,1
O503650,15-10-2023,C12252,R238,Urban,D0267,529,40,0,569,Wallet,Delivered,33,4,1
O503657,22-06-2023,C09777,R278,Urban,D0065,505,30,0,535,UPI,Delivered,33,5,0
O503667,04-09-2024,C03301,R459,Urban,D0485,823,35,0,858,UPI,Delivered,26,4,0
O503684,22-03-2023,C08642,R366,Metropolitan,D0909,771,50,0,821,Cash,Delivered,25,4,1
O503697,01-04-2025,C03193,R093,Semi-Urban,D1047,435,30,0,465,Card,Delivered,30,4,0
O503699,25-12-2023,C18342,R423,Metropolitan,D0762,619,35,0,654,Card,Delivered,45,3,1
O503701,01-05-2025,C16442,R310,Urban,D0508,700,30,0,730,UPI,Delivered,35,4,0
O503704,14-12-2023,C03134,R096,Metropolitan,D1012,875,30,0,905,Card,Delivered,29,4,1
O503730,08-05-2024,C11251,R149,Metropolitan,D0399,724,35,0,759,Cash,Delivered,32,4,0
O503741,13-12-2024,C02651,R239,Semi-Urban,D0138,704,35,0,739,Card,Delivered,34,4,1
O503742,07-05-2023,C14604,R343,Metropolitan,D0610,331,50,0,381,Card,Delivered,30,2,0
O503751,06-01-2024,C14366,R267,Urban,D0387,821,30,0,851,Wallet,Delivered,35,3,0
O503753,24-02-2024,C21691,R482,Metropolitan,D0843,704,40,0,744,UPI,Delivered,41,5,0
O503768,22-04-2023,C20174,R098,Metropolitan,D1095,843,30,0,873,Wallet,Delivered,36,4,0
O503771,28-06-2024,C16851,R150,Urban,D0383,878,30,30,878,Card,Returned,40,5,0
O503782,20-08-2025,C05080,R303,Semi-Urban,D0605,570,30,0,600,Cash,Delivered,35,5,1
O503785,25-10-2024,C10433,R079,Urban,D1088,754,30,0,784,Card,Delivered,37,4,1
O503788,21-01-2025,C19763,R465,Metropolitan,D0419,396,45,0,441,Wallet,Delivered,50,5,0
O503789,19-06-2023,C05047,R136,Semi-Urban,D0763,265,40,30,275,Wallet,Delivered,28,4,0
O503794,05-02-2024,C20038,R345,Metropolitan,D0861,469,35,30,474,Card,Delivered,38,4,0
O503805,31-07-2024,C10716,R304,Urban,D0616,712,40,100,652,UPI,Delivered,40,3,1
O503811,02-12-2023,C09356,R493,Urban,D0155,376,35,0,411,UPI,Delivered,31,5,1
O503828,27-06-2025,C05146,R257,Semi-Urban,D0993,546,30,0,576,Card,Cancelled,34,5,0
O503835,23-10-2023,C02919,R077,Urban,D0342,507,30,30,507,Card,Delivered,37,2,1
O503837,01-02-2024,C11504,R235,Urban,D0543,574,35,0,609,Card,Delivered,37,1,0
O503845,29-04-2025,C11043,R340,Urban,D0592,671,45,0,716,Card,Delivered,45,3,0
O503851,12-04-2024,C13521,R197,Urban,D0097,580,35,0,615,UPI,Delivered,35,4,0
O503858,25-11-2023,C06301,R234,Semi-Urban,D1048,450,35,20,465,UPI,Delivered,39,4,1
O503864,12-11-2024,C03309,R485,Semi-Urban,D0854,682,30,75,637,Card,Delivered,40,4,1
O503869,03-10-2025,C00778,R102,Urban,D0927,535,40,0,575,Card,Delivered,42,4,1
O503881,11-12-2023,C20850,R379,Metropolitan,D0762,616,35,0,651,Wallet,Returned,34,5,1
O503889,17-12-2025,C09591,R228,Urban,D0617,760,30,75,715,UPI,Delivered,38,5,1
O503895,01-05-2024,C05051,R298,Urban,D1061,570,30,0,600,Cash,Delivered,28,5,0
O503907,16-05-2023,C13564,R286,Metropolitan,D0786,598,40,0,638,UPI,Delivered,44,5,0
O503919,16-04-2025,C01151,R055,Urban,D0609,685,30,0,715,UPI,Delivered,44,5,0
O503941,26-09-2024,C01619,R394,Urban,D0151,671,40,0,711,UPI,Cancelled,35,4,0
O503973,19-04-2023,C05080,R117,Semi-Urban,D0562,689,35,0,724,Card,Delivered,38,5,0
O503983,21-07-2025,C05989,R041,Semi-Urban,D1047,581,35,0,616,Wallet,Delivered,36,5,1
O504013,02-03-2023,C13895,R373,Metropolitan,D0414,834,30,0,864,UPI,Delivered,32,2,1
O504018,23-07-2024,C13727,R325,Metropolitan,D0368,766,30,0,796,UPI,Delivered,35,4,1
O504024,14-02-2024,C01591,R372,Semi-Urban,D0412,285,35,75,245,Card,Delivered,40,4,0
O504029,31-10-2025,C14369,R171,Metropolitan,D0184,538,50,0,588,UPI,Delivered,36,4,1
O504042,01-09-2025,C01837,R468,Semi-Urban,D0624,534,30,0,564,UPI,Delivered,36,4,0
O504063,23-07-2023,C00665,R164,Semi-Urban,D0880,706,40,0,746,UPI,Delivered,41,5,1
O504067,10-02-2023,C18036,R406,Metropolitan,D0454,270,30,0,300,UPI,Delivered,40,5,0
O504068,07-07-2025,C03878,R219,Urban,D0077,563,30,0,593,Card,Delivered,42,1,1
O504079,17-01-2024,C11892,R277,Metropolitan,D0702,415,30,0,445,Wallet,Delivered,38,3,0
O504081,25-06-2024,C00446,R515,Semi-Urban,D0186,591,35,0,626,UPI,Delivered,33,3,0
O504087,17-06-2023,C03425,R389,Urban,D0775,436,30,100,366,Card,Delivered,30,3,0
O504088,11-07-2024,C05458,R041,Semi-Urban,D0763,419,40,50,409,UPI,Delivered,28,4,1
O504091,31-03-2025,C02552,R533,Semi-Urban,D0854,523,35,0,558,Card,Delivered,43,4,1
O504097,11-01-2025,C19255,R185,Metropolitan,D0450,442,30,0,472,Wallet,Delivered,41,4,0
O504115,25-08-2025,C00856,R533,Semi-Urban,D0039,691,30,0,721,Cash,Delivered,29,5,1
O504117,19-06-2024,C08056,R479,Metropolitan,D0945,604,30,20,614,Card,Cancelled,32,5,0
O504140,26-05-2025,C06482,R468,Semi-Urban,D0937,346,40,0,386,Card,Delivered,45,4,0
O504144,04-01-2024,C01837,R303,Semi-Urban,D0792,285,30,20,295,UPI,Delivered,30,3,0
O504157,15-03-2024,C09209,R390,Metropolitan,D1043,720,35,0,755,UPI,Delivered,43,5,1
O504163,07-03-2025,C18101,R215,Metropolitan,D0030,575,35,30,580,Card,Delivered,33,4,1
O504165,19-01-2025,C08519,R089,Metropolitan,D0741,445,35,0,480,Card,Delivered,34,5,0
O504168,21-02-2023,C13673,R495,Metropolitan,D0134,667,35,75,627,Wallet,Delivered,43,5,0
O504186,12-06-2023,C00787,R151,Semi-Urban,D0854,300,40,0,340,UPI,Delivered,27,3,0
O504188,24-06-2024,C20440,R408,Metropolitan,D0594,346,40,0,386,UPI,Delivered,40,5,0
O504195,17-08-2023,C03422,R095,Urban,D0678,429,40,0,469,Cash,Delivered,44,4,1
O504199,14-04-2025,C10729,R301,Urban,D0768,462,35,30,467,Cash,Delivered,29,5,0
O504201,28-10-2023,C04178,R002,Semi-Urban,D0854,640,30,0,670,UPI,Delivered,35,4,1
O504208,12-06-2023,C01751,R320,Metropolitan,D0851,650,50,100,600,UPI,Delivered,26,5,0
O504213,24-04-2024,C00139,R342,Urban,D0273,692,40,150,582,UPI,Delivered,36,5,0
O504223,25-04-2023,C00786,R008,Urban,D0503,701,35,50,686,Card,Delivered,33,4,0
O504227,06-06-2023,C14688,R371,Urban,D0017,526,30,0,556,Cash,Delivered,30,5,0
O504228,11-06-2025,C02590,R151,Semi-Urban,D0462,519,30,50,499,UPI,Delivered,37,3,0
O504239,01-08-2023,C16125,R296,Metropolitan,D0159,450,30,0,480,Card,Delivered,39,4,1
O504247,24-12-2025,C05739,R181,Semi-Urban,D0823,603,30,0,633,Card,Delivered,37,5,1
O504254,12-02-2024,C05209,R468,Semi-Urban,D1089,416,35,0,451,Card,Delivered,34,4,0
O504262,16-08-2023,C01428,R002,Semi-Urban,D0138,541,30,50,521,UPI,Delivered,25,2,1
O504263,03-04-2023,C02477,R144,Urban,D0020,422,35,20,437,Card,Delivered,28,2,0
O504269,14-04-2023,C10932,R248,Urban,D0149,383,30,20,393,Wallet,Delivered,33,4,0
O504270,21-06-2023,C18971,R121,Metropolitan,D0786,573,30,0,603,Wallet,Delivered,33,3,0
O504297,07-05-2024,C16454,R194,Metropolitan,D0708,262,40,0,302,UPI,Delivered,34,4,0
O504303,31-01-2023,C02608,R447,Metropolitan,D0597,585,40,0,625,UPI,Delivered,33,4,0
O504306,09-06-2023,C03485,R041,Semi-Urban,D0605,729,40,0,769,Card,Delivered,36,4,0
O504309,04-02-2025,C06494,R392,Semi-Urban,D0776,606,30,0,636,UPI,Delivered,27,5,0
O504327,03-10-2024,C20530,R364,Metropolitan,D0941,845,40,0,885,UPI,Delivered,41,5,1
O504338,02-08-2025,C02348,R131,Semi-Urban,D0573,538,30,0,568,UPI,Delivered,37,4,1
O504356,22-06-2025,C20835,R495,Metropolitan,D0431,536,40,0,576,UPI,Delivered,37,4,0
O504373,13-06-2025,C04945,R398,Semi-Urban,D0955,385,50,0,435,UPI,Delivered,29,3,0
O504382,15-07-2024,C14174,R043,Metropolitan,D0022,501,40,0,541,Wallet,Delivered,37,4,1
O504385,14-06-2025,C13477,R436,Urban,D0344,629,35,0,664,UPI,Delivered,38,3,0
O504389,15-12-2024,C03113,R485,Semi-Urban,D0624,609,30,0,639,UPI,Cancelled,31,4,1
O504403,01-03-2024,C13625,R148,Metropolitan,D0182,488,35,0,523,UPI,Delivered,32,4,1
O504410,13-12-2023,C16136,R145,Urban,D0320,602,50,0,652,UPI,Delivered,26,3,1
O504411,15-05-2023,C07898,R340,Urban,D0769,835,30,0,865,Cash,Delivered,38,4,0
O504427,26-01-2023,C18974,R295,Metropolitan,D0801,505,40,0,545,Card,Delivered,31,5,0
O504434,20-05-2023,C14584,R549,Metropolitan,D0721,697,35,0,732,Wallet,Delivered,35,4,0
O504450,26-01-2024,C20076,R319,Metropolitan,D0538,659,35,0,694,UPI,Delivered,30,5,0
O504453,13-07-2024,C21455,R023,Metropolitan,D0082,451,35,150,336,UPI,Delivered,28,4,1
O504458,07-08-2024,C18625,R244,Metropolitan,D0851,568,30,30,568,Card,Delivered,25,3,1
O504467,10-10-2023,C06401,R179,Semi-Urban,D0305,868,50,0,918,UPI,Delivered,37,5,1
O504473,15-06-2025,C08337,R241,Urban,D0324,592,30,0,622,Card,Delivered,36,5,0
O504478,08-09-2024,C06786,R258,Metropolitan,D0806,311,40,0,351,Wallet,Delivered,38,5,0
O504486,07-06-2023,C00097,R007,Semi-Urban,D0776,529,30,0,559,UPI,Delivered,31,4,0
O504492,12-06-2025,C03193,R312,Semi-Urban,D0293,454,30,30,454,UPI,Delivered,25,4,0
O504494,23-06-2023,C16030,R256,Urban,D0025,1065,30,0,1095,Wallet,Delivered,41,4,0
O504497,10-12-2024,C17488,R455,Urban,D0053,867,40,0,907,Card,Delivered,31,4,1
O504501,09-01-2024,C06072,R336,Urban,D0459,565,35,0,600,UPI,Delivered,40,2,0
O504503,21-10-2024,C11846,R335,Metropolitan,D0945,544,35,0,579,Wallet,Delivered,38,4,1
O504514,09-10-2025,C15633,R118,Metropolitan,D0334,772,30,0,802,Card,Delivered,37,5,1
O504554,28-05-2024,C01714,R430,Urban,D0441,502,30,0,532,Card,Delivered,39,3,0
O504563,26-07-2023,C21086,R361,Metropolitan,D0129,614,30,0,644,Card,Cancelled,32,5,1
O504580,03-03-2024,C14321,R219,Urban,D0520,822,35,0,857,UPI,Delivered,35,5,1
O504590,13-01-2024,C05239,R411,Metropolitan,D1076,336,30,0,366,UPI,Delivered,36,5,0
O504596,29-04-2024,C05076,R093,Semi-Urban,D0462,889,35,75,849,UPI,Delivered,36,3,0
O504601,09-01-2025,C06195,R451,Semi-Urban,D0988,296,40,0,336,Cash,Delivered,42,5,0
O504603,22-08-2024,C16073,R208,Urban,D0249,613,35,0,648,UPI,Returned,30,2,1
O504609,21-10-2025,C00411,R002,Semi-Urban,D0624,589,35,20,604,Cash,Delivered,30,4,1
O504610,25-12-2024,C17232,R230,Urban,D0155,613,35,100,548,UPI,Delivered,35,4,1
O504615,21-04-2024,C21728,R169,Metropolitan,D0173,292,30,0,322,UPI,Delivered,44,4,0
O504624,04-03-2023,C20508,R325,Metropolitan,D0146,693,40,20,713,Cash,Delivered,30,4,1
O504625,28-11-2023,C02503,R004,Urban,D0722,851,35,0,886,Card,Delivered,41,4,1
O504630,07-06-2025,C19256,R057,Metropolitan,D0101,466,35,0,501,UPI,Delivered,44,5,0
O504632,01-04-2025,C10440,R368,Urban,D0680,569,35,20,584,UPI,Delivered,42,3,0
O504636,07-09-2025,C04038,R151,Semi-Urban,D0463,405,30,0,435,Wallet,Delivered,34,5,0
O504649,22-07-2023,C03996,R412,Metropolitan,D0454,880,30,0,910,UPI,Delivered,37,5,1
O504684,07-02-2024,C05716,R047,Urban,D0879,336,35,75,296,Wallet,Delivered,38,2,0
O504690,12-03-2023,C18422,R242,Metropolitan,D0603,722,40,0,762,Wallet,Cancelled,44,5,1
O504696,04-06-2024,C00075,R440,Semi-Urban,D0276,586,35,75,546,Card,Delivered,43,4,0
O504718,14-08-2024,C00097,R358,Semi-Urban,D0880,494,40,150,384,UPI,Delivered,30,5,1
O504723,19-08-2023,C00469,R022,Urban,D0855,365,30,0,395,UPI,Delivered,36,5,1
O504734,27-04-2025,C01297,R002,Semi-Urban,D0463,594,40,0,634,Card,Delivered,28,2,0
O504741,17-01-2024,C15792,R291,Urban,D0800,352,35,0,387,UPI,Delivered,33,5,0
O504746,20-02-2025,C05917,R008,Urban,D1004,587,50,0,637,Wallet,Delivered,28,4,0
O504752,04-12-2025,C03475,R407,Semi-Urban,D0676,607,40,50,597,UPI,Returned,34,5,1
O504769,27-03-2024,C02580,R316,Semi-Urban,D0268,929,50,0,979,Wallet,Delivered,37,4,1
O504783,14-03-2023,C06301,R206,Semi-Urban,D0993,529,40,0,569,Wallet,Delivered,45,5,1
O504785,27-03-2024,C06401,R312,Semi-Urban,D1089,597,35,0,632,Card,Delivered,35,5,1
O504796,11-03-2023,C00971,R260,Urban,D0222,629,45,0,674,UPI,Delivered,45,4,1
O504803,22-04-2023,C00097,R041,Semi-Urban,D0831,200,35,0,235,UPI,Delivered,34,5,0
O504827,08-11-2025,C01242,R409,Semi-Urban,D0039,996,40,30,1006,UPI,Cancelled,39,4,1
O504831,01-04-2023,C02979,R062,Urban,D0451,688,35,50,673,UPI,Delivered,38,4,0
O504843,24-10-2023,C13906,R307,Metropolitan,D0860,398,40,0,438,Cash,Delivered,38,4,1
O504844,27-07-2025,C08827,R482,Metropolitan,D0921,598,30,0,628,Card,Delivered,38,5,1
O504861,10-03-2025,C20311,R116,Metropolitan,D1012,552,30,0,582,Card,Delivered,35,2,1
O504863,04-08-2023,C14213,R479,Metropolitan,D0733,529,30,0,559,Card,Delivered,30,4,1
O504866,15-06-2023,C01425,R420,Urban,D0484,386,30,50,366,UPI,Delivered,41,4,0
O504868,23-10-2024,C21937,R300,Metropolitan,D0028,686,45,0,731,UPI,Delivered,45,5,1
O504869,14-02-2023,C10732,R367,Urban,D0500,522,30,150,402,UPI,Delivered,35,5,0
O504872,14-05-2023,C18368,R034,Metropolitan,D1071,397,30,0,427,UPI,Delivered,39,4,0
O504880,13-07-2023,C05923,R303,Semi-Urban,D0716,471,30,0,501,UPI,Delivered,33,4,1
O504889,20-09-2024,C01386,R468,Semi-Urban,D0792,362,30,0,392,UPI,Delivered,36,5,0
O504911,09-01-2023,C07172,R023,Metropolitan,D0714,646,35,0,681,UPI,Delivered,38,4,0
O504921,08-11-2024,C03281,R002,Semi-Urban,D0664,605,45,0,650,UPI,Delivered,50,4,1
O504924,24-08-2025,C00460,R023,Metropolitan,D0345,468,35,0,503,UPI,Delivered,31,1,1
O504931,08-05-2025,C01279,R097,Urban,D0835,440,40,0,480,Cash,Delivered,32,3,0
O504932,12-09-2024,C05672,R426,Semi-Urban,D0303,638,35,0,673,UPI,Delivered,38,4,0
O504937,28-06-2023,C17428,R284,Urban,D0461,327,40,0,367,Card,Delivered,40,4,0
O504948,15-07-2023,C05569,R420,Urban,D0997,736,30,0,766,Card,Delivered,30,4,1
O504955,03-08-2024,C21531,R490,Metropolitan,D0564,542,30,150,422,Card,Delivered,38,3,1
O504958,21-08-2025,C04439,R204,Metropolitan,D0035,356,30,0,386,Cash,Delivered,41,4,1
O504961,27-04-2024,C18982,R132,Metropolitan,D0382,391,35,0,426,Wallet,Delivered,33,4,0
O504966,21-11-2023,C03917,R007,Semi-Urban,D0664,757,35,0,792,Cash,Delivered,40,5,1
O504967,02-04-2024,C14165,R272,Urban,D0024,695,35,0,730,Card,Delivered,41,4,0
O504968,30-04-2023,C01806,R494,Semi-Urban,D0993,583,35,0,618,UPI,Delivered,41,4,0
O504975,10-11-2025,C06425,R352,Urban,D0948,415,30,0,445,Wallet,Delivered,41,4,1
O504980,23-08-2023,C01110,R076,Semi-Urban,D0203,421,40,30,431,Wallet,Delivered,35,4,1
O504999,30-09-2023,C17981,R268,Metropolitan,D0647,447,50,0,497,Wallet,Delivered,38,2,0
O505006,11-05-2025,C02238,R383,Urban,D0659,677,40,0,717,Cash,Delivered,32,3,0
O505009,14-08-2024,C04773,R169,Metropolitan,D0184,461,30,0,491,UPI,Delivered,29,4,1
O505033,01-02-2023,C08327,R085,Urban,D0485,576,35,0,611,Card,Delivered,43,2,0
O505048,28-02-2023,C06619,R263,Urban,D0707,540,45,100,485,Cash,Delivered,46,5,0
O505059,25-04-2024,C21006,R139,Metropolitan,D0236,585,30,0,615,UPI,Cancelled,33,3,0
O505061,08-11-2023,C05923,R002,Semi-Urban,D0988,948,40,150,838,UPI,Cancelled,32,3,1
O505069,04-08-2023,C16204,R538,Metropolitan,D0737,322,35,0,357,Card,Delivered,48,4,1
O505080,12-02-2025,C14295,R079,Urban,D1053,682,30,0,712,Card,Delivered,39,4,0
O505081,28-05-2024,C12036,R187,Urban,D0852,387,50,0,437,UPI,Delivered,29,4,0
O505087,17-09-2025,C18561,R400,Metropolitan,D0789,485,40,0,525,Wallet,Cancelled,40,4,0
O505090,01-04-2024,C07129,R043,Metropolitan,D0165,354,35,0,389,UPI,Delivered,40,5,0
O505095,08-12-2023,C04749,R154,Semi-Urban,D1084,578,40,50,568,UPI,Delivered,34,5,1
